alpha_AF4,alpha_F8,alpha_F4,alpha_FC6,alpha_FC5,alpha_F3,alpha_F7,alpha_AF3,betal_AF4,betal_F8,betal_F4,betal_FC6,betal_FC5,betal_F3,betal_F7,betal_AF3,betah_AF4,betah_F8,betah_F4,betah_FC6,betah_FC5,betah_F3,betah_F7,betah_AF3,face_label,name,video,self,raw
0.019749,0.00976,0.053578,0.035134,0.0017882,0.017186,0.02061,0.018348,0.018273,0.023892,0.031775,0.052676,0.01632,0.017813,0.028994,0.015322,0.014767,0.032653,0.026466,0.062473,0.021671,0.014959,0.01663,0.012587,1,tang,part3,1,699
0.02598,0.0082731,0.065684,0.025666,0.0014594,0.035193,0.039397,0.029284,0.025022,0.040119,0.045225,0.058185,0.0096137,0.027137,0.024431,0.024645,0.022321,0.050992,0.049586,0.11553,0.016903,0.030408,0.015682,0.025707,1,tang,part3,1,700
0.16311,0.067199,0.17205,0.086481,0.00737,0.14625,0.12758,0.16376,0.1121,0.14343,0.16968,0.21377,0.038266,0.14348,0.086553,0.13103,0.052215,0.073962,0.071321,0.15829,0.055014,0.053004,0.057037,0.050281,1,tang,part3,1,702
0.052766,0.032638,0.089952,0.053072,0.003154,0.06721,0.052232,0.053236,0.057616,0.087076,0.068091,0.11274,0.025218,0.070888,0.072396,0.059883,0.049509,0.079599,0.066573,0.084193,0.057892,0.076585,0.045946,0.060579,1,tang,part3,1,704
0.040166,0.016726,0.1041,0.041706,0.0024508,0.063854,0.064533,0.051793,0.031798,0.04845,0.063892,0.073858,0.017148,0.033524,0.048829,0.029057,0.023195,0.03955,0.076821,0.15357,0.024603,0.038218,0.029396,0.028711,1,tang,part3,1,705
0.030634,0.018232,0.067157,0.042095,0.0011407,0.021087,0.024947,0.02488,0.013218,0.0078077,0.023131,0.02841,0.012313,0.018393,0.028317,0.013664,0.013205,0.028612,0.032623,0.080043,0.021716,0.016798,0.018699,0.013683,1,tang,part3,1,707
0.019272,0.0061525,0.082031,0.019036,0.0018485,0.017883,0.019594,0.021182,0.014803,0.015504,0.050694,0.044728,0.012888,0.022311,0.025035,0.016531,0.014212,0.029293,0.031763,0.094664,0.017666,0.020156,0.02175,0.013151,1,tang,part3,1,708
0.023982,0.0059882,0.032452,0.010427,0.001219,0.015856,0.022829,0.020959,0.02544,0.033736,0.054771,0.046954,0.012879,0.034129,0.02764,0.028617,0.016501,0.036839,0.041643,0.095902,0.017796,0.032885,0.013684,0.023174,1,tang,part3,1,709
0.017872,0.0048109,0.082101,0.028591,0.0012709,0.016412,0.01913,0.016132,0.0058761,0.0068453,0.02563,0.018414,0.0075025,0.010442,0.012336,0.0080756,0.0076827,0.013452,0.029294,0.067537,0.017714,0.014593,0.013392,0.0096264,1,tang,part3,1,710
0.062762,0.019472,0.10173,0.013872,0.0036002,0.086344,0.049307,0.082661,0.097756,0.11531,0.089295,0.10034,0.036645,0.10326,0.069555,0.099875,0.065308,0.08329,0.08382,0.14178,0.058722,0.086355,0.044716,0.0794,1,tang,part3,1,711
0.076406,0.051031,0.11042,0.067328,0.0022729,0.052883,0.046857,0.061232,0.050508,0.11123,0.069476,0.13847,0.01667,0.043601,0.030273,0.04483,0.054763,0.079091,0.094549,0.1174,0.062758,0.059239,0.066749,0.053948,1,tang,part3,1,713
0.078801,0.017782,0.15057,0.050548,0.0052392,0.086269,0.098614,0.087532,0.055936,0.068174,0.13299,0.17077,0.027994,0.064708,0.058281,0.058187,0.04656,0.064043,0.10539,0.13936,0.049348,0.059732,0.064172,0.050957,1,tang,part3,1,714
0.01626,0.0092071,0.039967,0.015952,0.0010832,0.030159,0.016508,0.023324,0.013002,0.021156,0.047035,0.036137,0.0054732,0.013004,0.013125,0.013291,0.024403,0.066376,0.049423,0.10805,0.01739,0.048414,0.017389,0.032932,1,tang,part3,1,715
0.028158,0.007816,0.059753,0.023548,0.0012089,0.032823,0.015748,0.03663,0.034306,0.051331,0.091843,0.1069,0.0056799,0.058876,0.0071884,0.051191,0.013535,0.029865,0.046928,0.083753,0.012097,0.027775,0.0071485,0.021331,1,tang,part3,1,716
0.034862,0.005,0.049346,0.021405,0.002835,0.049578,0.050171,0.042846,0.018413,0.021534,0.054144,0.065542,0.012991,0.030688,0.032895,0.022839,0.023265,0.043622,0.059979,0.133,0.026822,0.036892,0.024449,0.028773,1,tang,part3,1,717
0.059955,0.022373,0.085051,0.034712,0.0023212,0.069565,0.036132,0.069906,0.059873,0.078811,0.10124,0.11958,0.024644,0.071446,0.063268,0.063037,0.032237,0.051817,0.074067,0.13766,0.030304,0.058125,0.042404,0.04114,1,tang,part3,1,718
0.091469,0.035124,0.14444,0.044133,0.0035447,0.10221,0.062401,0.10568,0.044063,0.083683,0.11656,0.10919,0.018141,0.071393,0.058558,0.053403,0.089349,0.10651,0.11446,0.15327,0.086823,0.10608,0.099062,0.09556,1,tang,part3,1,719
0.11127,0.041847,0.15845,0.072197,0.0058472,0.076903,0.061174,0.098396,0.066261,0.10139,0.088295,0.15345,0.031013,0.047295,0.086982,0.050615,0.043492,0.074073,0.10103,0.13492,0.031948,0.062266,0.033427,0.053141,1,tang,part3,1,720
0.062229,0.018842,0.087532,0.038941,0.0043485,0.047776,0.053611,0.06153,0.037611,0.061136,0.055773,0.058915,0.017524,0.034259,0.038515,0.035271,0.022708,0.038897,0.069737,0.083806,0.023741,0.039051,0.021992,0.030961,1,tang,part3,1,721
0.11449,0.059357,0.15576,0.1007,0.005267,0.068605,0.11143,0.08599,0.042002,0.064262,0.087516,0.11616,0.01388,0.040591,0.055525,0.0372,0.032597,0.069917,0.10833,0.12057,0.02351,0.096427,0.033884,0.060289,1,tang,part3,1,722
0.040343,0.01189,0.085952,0.043482,0.0023983,0.052305,0.026333,0.052095,0.016864,0.012979,0.047299,0.043301,0.0068785,0.027668,0.014295,0.022998,0.017599,0.047999,0.037771,0.10601,0.015976,0.018796,0.015191,0.017684,1,tang,part3,1,724
0.042452,0.01774,0.059366,0.041452,0.0020539,0.02578,0.037203,0.035862,0.021247,0.03151,0.073158,0.076151,0.015801,0.01907,0.042568,0.017849,0.032823,0.046009,0.043712,0.095754,0.034614,0.031874,0.02708,0.033239,1,tang,part3,1,725
0.13206,0.045219,0.22003,0.094295,0.0036937,0.1518,0.038372,0.16994,0.087913,0.11844,0.1582,0.14985,0.028405,0.14894,0.052449,0.12157,0.043183,0.067182,0.081715,0.13184,0.047712,0.063478,0.02943,0.05507,1,tang,part3,1,726
0.022291,0.0077037,0.019263,0.012438,0.0022535,0.023596,0.046267,0.020746,0.023958,0.038832,0.040012,0.043074,0.011657,0.03264,0.026814,0.025306,0.013389,0.026125,0.045014,0.10825,0.019848,0.028933,0.016095,0.019219,1,tang,part3,1,727
0.02311,0.010994,0.03369,0.0079148,0.0010737,0.037623,0.024695,0.028803,0.041554,0.051118,0.05555,0.042935,0.015362,0.047248,0.0318,0.044976,0.023488,0.050653,0.04449,0.16493,0.019425,0.031201,0.016743,0.026394,1,tang,part3,1,728
0.10087,0.026547,0.092284,0.051668,0.0045247,0.050741,0.075068,0.080151,0.030456,0.016071,0.064422,0.061214,0.01154,0.052027,0.02505,0.042496,0.017869,0.036292,0.066772,0.11923,0.019635,0.045373,0.011406,0.030581,1,tang,part3,1,729
0.016975,0.0051909,0.031615,0.01053,0.00076066,0.0069552,0.013784,0.014601,0.010659,0.013017,0.030575,0.040629,0.0061121,0.011806,0.012789,0.011159,0.015054,0.036284,0.022207,0.076513,0.016763,0.021569,0.013553,0.017355,1,tang,part3,1,730
0.070688,0.012695,0.11384,0.042088,0.0060838,0.056384,0.11056,0.062863,0.051605,0.064452,0.07771,0.07099,0.017672,0.060744,0.040436,0.057459,0.03627,0.059598,0.073009,0.094287,0.047835,0.057896,0.047471,0.04399,1,tang,part3,1,731
0.045217,0.012217,0.051748,0.017253,0.0021506,0.11508,0.027502,0.085412,0.035865,0.055849,0.079626,0.085186,0.016087,0.057848,0.035882,0.045371,0.058508,0.10567,0.11903,0.21501,0.050967,0.10895,0.042803,0.081928,1,tang,part3,1,732
0.043659,0.01242,0.068796,0.022317,0.0019795,0.059808,0.03795,0.054022,0.03187,0.033042,0.062569,0.035056,0.011923,0.051168,0.028877,0.040992,0.035939,0.052698,0.075543,0.17882,0.031559,0.067084,0.023956,0.050037,1,tang,part3,1,735
0.078925,0.017596,0.12683,0.041008,0.0032592,0.081157,0.048659,0.094461,0.081969,0.067418,0.083708,0.062703,0.038107,0.082039,0.089647,0.080539,0.046985,0.073385,0.10124,0.11117,0.049868,0.098858,0.048474,0.069504,1,tang,part3,1,736
0.073554,0.01926,0.10536,0.050712,0.0031117,0.061081,0.071734,0.069284,0.075672,0.11778,0.13306,0.087725,0.021282,0.085987,0.068992,0.078153,0.058112,0.098516,0.089721,0.1234,0.057819,0.06094,0.052577,0.058395,1,tang,part3,1,738
0.072527,0.04268,0.12851,0.04546,0.0028832,0.072946,0.056928,0.079217,0.049278,0.1025,0.078562,0.12529,0.015904,0.049181,0.046498,0.045343,0.050524,0.12158,0.09691,0.1599,0.037316,0.068,0.04033,0.05815,1,tang,part3,1,739
0.045591,0.012462,0.044633,0.04598,0.0028334,0.054398,0.05318,0.049968,0.043247,0.048026,0.03325,0.064728,0.020034,0.046663,0.038021,0.043777,0.016527,0.032136,0.039949,0.064806,0.014947,0.042488,0.014579,0.028315,1,ge,part1,2,741
0.056057,0.021674,0.042735,0.061667,0.0044972,0.068135,0.024201,0.066648,0.05459,0.069446,0.036043,0.099354,0.029721,0.056084,0.032904,0.056458,0.012953,0.025891,0.018033,0.042259,0.019928,0.023341,0.01086,0.016732,1,ge,part1,2,742
0.0041381,0,0.020526,0.012266,0.00072532,0.0094373,0.0077571,0.0069927,0.012421,0.014698,0.011303,0.049924,0.0074677,0.0083646,0.01383,0.0087883,0.0055952,0.017256,0.0062701,0.037665,0.0057816,0.0030509,0.0052337,0.0039111,1,ge,part1,2,743
0.0226,0.008005,0.020688,0.062478,0.0031584,0.016568,0.013233,0.020878,0.015927,0.0122,0.013908,0.047155,0.0092345,0.017554,0.016035,0.015529,0.0090788,0.023265,0.0061691,0.047364,0.010242,0.01605,0.0082218,0.011117,0,ge,part1,2,744
0.014178,0.0096632,0.0051675,0.043674,0.0015417,0.01117,0.0083038,0.0097788,0.0039448,0.01031,0.0089871,0.039892,0.0015316,0.0094287,0.0032557,0.0059152,0.006197,0.023001,0.0050002,0.041452,0.0078473,0.011238,0.004353,0.0074072,0,ge,part1,2,745
0.027167,0.020008,0.012315,0.036068,0.0018876,0.018399,0.014324,0.01999,0.007025,0.022448,0.007757,0.036097,0.0061347,0.0077792,0.0095967,0.0055204,0.0089264,0.025756,0.013102,0.031452,0.010459,0.0086558,0.0086851,0.0077308,0,ge,part1,2,746
0.004643,0.0018519,0.013039,0.0059356,0.0017479,0.010469,0.0020016,0.0098682,0.0066728,0.015628,0.013018,0.033192,0.0040877,0.011788,0.0069231,0.008011,0.0044811,0.010759,0.0060967,0.040432,0.0066042,0.0087272,0.0064927,0.0052657,1,ge,part1,2,747
0.034349,0.029604,0.03563,0.053367,0.0014174,0.025577,0.020034,0.025382,0.010636,0.037294,0.016408,0.07205,0.005627,0.017067,0.010186,0.011293,0.0076938,0.018548,0.015452,0.044089,0.0093086,0.014186,0.0068521,0.0099484,0,ge,part1,2,748
0.0063778,0.0044266,0.0086719,0.021196,0.00089411,0.008522,0.0015923,0.0060237,0.0036367,0.0060351,0.010178,0.050901,0.0040147,0.0056014,0.003246,0.0044364,0.0041366,0.015357,0,0.057523,0.006692,0.0099958,0.0020217,0.0051827,0,ge,part1,2,749
0.015527,0.0047753,0.028375,0.016434,0.0011866,0.029014,0.021078,0.021577,0.013599,0.024245,0.033879,0.047143,0.0046451,0.025187,0.010991,0.019894,0.028037,0.051487,0.039674,0.13335,0.014166,0.036134,0.0080239,0.033546,1,ge,part1,2,750
0.053882,0.019851,0.064318,0.062691,0.0018949,0.050905,0.02173,0.060415,0.035294,0.04332,0.060555,0.077977,0.011034,0.050504,0.018879,0.045475,0.012244,0.018878,0.035703,0.043353,0.013003,0.030064,0.014824,0.019654,0,ge,part1,2,751
0.041184,0.016256,0.029147,0.0462,0.0032045,0.026965,0.046684,0.030482,0.022786,0.037411,0.037898,0.049262,0.011026,0.033272,0.037834,0.023097,0.025146,0.041008,0.049678,0.06399,0.022457,0.048407,0.027611,0.033616,0,ge,part1,2,752
0.022566,0.015283,0.025489,0.052647,0.0015934,0.0075913,0.026078,0.011926,0.016718,0.031111,0.024155,0.049,0.0094844,0.017492,0.013019,0.017671,0.0078828,0.015227,0.0093151,0.027729,0.012743,0.017313,0.0084969,0.011518,1,ge,part1,2,753
0.076652,0.031714,0.045307,0.073464,0.0039858,0.069721,0.043343,0.074494,0.059306,0.096839,0.069082,0.14482,0.020162,0.082288,0.042789,0.066388,0.028742,0.05174,0.045493,0.072294,0.02895,0.039715,0.032525,0.031306,1,ge,part1,2,754
0.044128,0.021811,0.0155,0.045062,0.0022151,0.021258,0.039102,0.025996,0.025835,0.035483,0.025906,0.050462,0.013802,0.025028,0.024577,0.023624,0.01331,0.030551,0.025564,0.10442,0.013739,0.019289,0.012696,0.015361,0,ge,part1,2,755
0.027518,0.013791,0.029024,0.027529,0.0018193,0.018344,0.05734,0.015372,0.025683,0.035929,0.035381,0.076435,0.012185,0.02672,0.031469,0.024247,0.018115,0.035694,0.034283,0.074313,0.01462,0.028617,0.015932,0.022167,1,ge,part1,2,756
0.021951,0.012765,0.035613,0.049517,0.0029339,0.025442,0.022995,0.024728,0.033973,0.074057,0.038623,0.13257,0.011652,0.042302,0.022658,0.037118,0.019005,0.054326,0.037234,0.11566,0.012803,0.036467,0.010428,0.026143,1,ge,part1,2,757
0.046276,0.034162,0.025642,0.070168,0.00092969,0.017583,0.015076,0.027748,0.014978,0.051598,0.036577,0.089461,0.0048599,0.025108,0.014419,0.018633,0.0086808,0.032546,0.014445,0.090388,0.01128,0.012695,0.0060248,0.0085783,1,ge,part1,2,758
0.026008,0.014958,0.030636,0.046581,0.0019684,0.020181,0.029939,0.020058,0.021551,0.053661,0.024722,0.065608,0.0076189,0.019866,0.019348,0.017314,0.019399,0.048029,0.040605,0.06912,0.014908,0.019202,0.015974,0.019026,0,ge,part1,2,759
0.029549,0.019593,0.019944,0.044099,0.0013285,0.032978,0.0074256,0.031094,0.013208,0.033733,0.015917,0.09142,0.0077442,0.023616,0.0082004,0.016982,0.019849,0.04441,0.024651,0.079439,0.016282,0.016228,0.012682,0.017473,0,ge,part1,2,760
0.024303,0.012145,0.0070581,0.048198,0.0020111,0.017697,0.0124,0.020385,0.010637,0.01603,0.018923,0.053362,0.0076314,0.0073036,0.0072204,0.01001,0.0060131,0.018525,0.016056,0.040552,0.0069901,0.013027,0.0045614,0.0084871,0,ge,part1,2,761
0.039448,0.0246,0.043006,0.061617,0.0022085,0.026641,0.018156,0.031788,0.016593,0.033818,0.035177,0.082867,0.0059873,0.015334,0.0086691,0.014566,0.0078959,0.021765,0.012726,0.083342,0.013558,0.010331,0.0057297,0.0074795,0,ge,part1,2,762
0.072423,0.06008,0.11142,0.080994,0.002511,0.060442,0.029773,0.062943,0.036979,0.091776,0.055146,0.13111,0.013664,0.054653,0.027092,0.043031,0.024574,0.058869,0.035116,0.10329,0.025848,0.044866,0.022038,0.030236,0,ge,part1,2,764
0.033846,0.02085,0.017127,0.032583,0.0030487,0.02472,0.018302,0.025728,0.016632,0.041943,0.022546,0.08288,0.0082247,0.023291,0.0060313,0.019483,0.0080464,0.023733,0.022599,0.069404,0.0090152,0.017686,0.0046775,0.012223,0,ge,part1,2,765
0.055353,0.018111,0.033855,0.042994,0.0033921,0.034442,0.047891,0.041235,0.06395,0.073137,0.035429,0.096315,0.033265,0.045298,0.063437,0.051383,0.021916,0.042183,0.037305,0.081391,0.025834,0.028147,0.02282,0.02322,0,ge,part1,2,766
0.039909,0.022189,0.036766,0.038681,0.0023145,0.027943,0.018269,0.034632,0.020353,0.034789,0.023048,0.063631,0.0090361,0.031798,0.022733,0.02274,0.022658,0.038816,0.029438,0.067174,0.019555,0.037944,0.015862,0.02864,1,ge,part1,2,767
0.015005,0.0096691,0.016331,0.027398,0.00075224,0.016824,0.014975,0.01409,0.01568,0.0251,0.016582,0.037563,0.0069695,0.016327,0.0089467,0.014889,0.0088283,0.023995,0.012871,0.028871,0.0060387,0.0080563,0.0072017,0.0078427,1,ge,part1,2,768
0.082348,0.038563,0.053887,0.06771,0.0041398,0.039789,0.043634,0.05843,0.021846,0.037078,0.040381,0.078792,0.011056,0.036114,0.029936,0.025022,0.014357,0.027378,0.029311,0.044399,0.021499,0.026743,0.027993,0.015144,1,ge,part1,2,769
0.066774,0.047416,0.041306,0.10722,0.0011634,0.024563,0.019224,0.040375,0.020032,0.050273,0.033207,0.070545,0.004755,0.029402,0.0078908,0.02361,0.0098172,0.017144,0.018002,0.036003,0.010119,0.01454,0.01058,0.011687,1,ge,part1,2,770
0.035808,0.021418,0.013363,0.035051,0.0021581,0.028614,0.034253,0.025429,0.015084,0.030627,0.029156,0.030355,0.0087494,0.02257,0.021519,0.017086,0.010099,0.023433,0.02486,0.032926,0.0094431,0.020247,0.013611,0.012732,0,ge,part1,2,771
0.021822,0.016109,0.022561,0.036546,0.0010827,0.020398,0.021765,0.015707,0.021989,0.037575,0.018785,0.06243,0.011933,0.013018,0.024561,0.01431,0.012399,0.032098,0.015619,0.047486,0.01283,0.017262,0.012725,0.012627,0,ge,part1,2,772
0.033328,0.01418,0.027058,0.061707,0.0015954,0.02467,0.018411,0.028045,0.017538,0.030926,0.020045,0.061675,0.011385,0.026755,0.014602,0.020073,0.018779,0.046229,0.02592,0.13114,0.019694,0.021876,0.012929,0.017631,0,ge,part1,2,773
0.037752,0.019697,0.034172,0.040171,0.0018135,0.025292,0.021779,0.028095,0.027858,0.062648,0.030708,0.05452,0.0088913,0.021329,0.017781,0.023285,0.019151,0.050934,0.040329,0.057233,0.011191,0.023069,0.01159,0.020428,0,ge,part1,2,774
0.0046845,0.0050448,0.0030409,0.027489,0.00053775,0.0062526,0,0.005734,0.0032423,0.019772,0.0073788,0.05989,0.001178,0,0.00099832,0,0.0032078,0.017101,0.0024839,0.05281,0.0047409,4.70E-05,0.0019863,0.00053122,0,ge,part1,2,775
0.014288,0.011642,0,0.025167,0.0015348,0.014962,0.020412,0.0093193,0.019532,0.043445,0.017411,0.052183,0.0094042,0.022519,0.015546,0.018573,0.012828,0.031181,0.02468,0.061111,0.012056,0.020138,0.0084349,0.015024,0,ge,part1,2,776
0.040271,0.013683,0.038833,0.054077,0.0024349,0.03925,0.028767,0.043236,0.017603,0.034092,0.024725,0.064199,0.0078144,0.03501,0.0095203,0.026091,0.018181,0.032893,0.037511,0.088714,0.013228,0.033168,0.0095282,0.027309,1,ge,part1,2,777
0.025439,0.018209,0.036841,0.048553,0.0011759,0.030587,0.014119,0.030349,0.013237,0.025388,0.022769,0.039892,0.0052086,0.027379,0.0089899,0.020183,0.014079,0.020933,0.022846,0.099392,0.013287,0.027874,0.0065014,0.020752,0,ge,part1,2,778
0.0074699,0.0047303,0.020388,0.018468,0.0020706,0.0061802,0.0034425,0.0069835,0.0095973,0.015042,0.017743,0.058631,0.0058585,0.010534,0.0040093,0.0094324,0.0059222,0.01565,0.0070187,0.090769,0.0076461,0.0065658,0.0046074,0.0051901,0,ge,part1,2,779
0.042353,0.024414,0.055459,0.079751,0.0019929,0.044744,0.04241,0.034439,0.017539,0.032078,0.027093,0.076411,0.010886,0.024038,0.021269,0.019005,0.014613,0.032444,0.041487,0.063559,0.0095207,0.038834,0.016422,0.024211,0,ge,part1,2,780
0.042176,0.025846,0.027507,0.039613,0.0021365,0.041722,0.025305,0.039007,0.030493,0.08988,0.02649,0.089053,0.011449,0.032515,0.024009,0.026344,0.021351,0.037273,0.039052,0.070078,0.01718,0.035847,0.023104,0.025849,0,ge,part1,2,781
0.034633,0.02092,0.11005,0.036117,0.0021939,0.084276,0.056119,0.066894,0.035994,0.061755,0.091141,0.10859,0.011331,0.090824,0.039111,0.059192,0.019163,0.047309,0.077613,0.067885,0.013718,0.050876,0.020614,0.034379,0,ge,part1,2,782
0.017522,0.0073232,0.018855,0.020688,0.00066841,0.0085755,0.010448,0.013958,0.011206,0.0082695,0.01239,0.045299,0.0064507,0.014018,0.0085678,0.012558,0.0055241,0.01474,0.0087663,0.046262,0.0070494,0.011197,0.0025666,0.0082496,1,ge,part1,2,783
0.017285,0.0096094,0.01066,0.025667,0.0012932,0.022178,0.010662,0.018678,0.0093705,0.019707,0.013058,0.062268,0.0039222,0.011928,0.0070872,0.0093489,0.0048924,0.020671,0.010142,0.042084,0.0048484,0.0074985,0.00568,0.0046152,0,ge,part1,2,784
0.032891,0.027298,0.021643,0.065767,0.0014101,0.031844,0.018983,0.028522,0.025935,0.051259,0.043981,0.07833,0.010578,0.03682,0.023533,0.029855,0.010469,0.024776,0.0078877,0.03284,0.0078711,0.019431,0.012121,0.012981,1,ge,part1,2,785
0.016826,0.014639,0.01011,0.039379,0.0015314,0.021016,0.021654,0.017772,0.017556,0.043265,0.015912,0.05395,0.0065651,0.012229,0.012321,0.01292,0.012964,0.023532,0.021343,0.042919,0.013146,0.022031,0.0097861,0.016424,1,ge,part1,2,786
0.044532,0.022393,0.029897,0.03206,0.0017463,0.050056,0.026922,0.050081,0.026685,0.045783,0.042204,0.067747,0.010218,0.039381,0.029872,0.031512,0.022936,0.032174,0.039784,0.049706,0.023849,0.024623,0.026775,0.023294,1,ge,part1,2,787
0.041959,0.023977,0.036746,0.059975,0.0017203,0.044482,0.027033,0.039721,0.024421,0.052362,0.028889,0.05247,0.0064306,0.03316,0.013233,0.02724,0.019867,0.045528,0.027827,0.050627,0.013953,0.033669,0.012033,0.026384,1,ge,part1,2,788
0.056221,0.036472,0.061346,0.07052,0.0019596,0.048095,0.044381,0.048732,0.025293,0.05918,0.036558,0.056803,0.0079839,0.037849,0.020333,0.028954,0.016321,0.029717,0.026681,0.04965,0.015076,0.022789,0.015823,0.018568,1,ge,part1,2,789
0.020411,0.016373,0.020441,0.027413,0.0010482,0.021364,0.0080981,0.019041,0.014535,0.013324,0.034061,0.037809,0.0049475,0.013811,0.010844,0.015265,0.0088372,0.016317,0.012509,0.041077,0.012137,0.013281,0.0070859,0.0102,1,ge,part1,2,790
0.083265,0.049949,0.078021,0.079848,0.0034255,0.062497,0.082803,0.069405,0.03037,0.055715,0.061398,0.042202,0.011587,0.029855,0.028295,0.030456,0.032709,0.051971,0.072819,0.057798,0.025516,0.075851,0.025471,0.053212,1,ge,part1,2,791
0.028143,0.011878,0.031012,0.012953,0.0029574,0.020855,0.033203,0.018262,0.035892,0.053621,0.021956,0.070859,0.013185,0.028485,0.026826,0.031426,0.014426,0.024467,0.013978,0.03127,0.012192,0.0080282,0.013808,0.011258,1,ge,part1,2,792
0.013019,0.012298,0.019266,0.034322,0.000624,0.014645,0.0069927,0.013557,0.017389,0.038715,0.018671,0.036996,0.0062987,0.011029,0.0077192,0.013056,0.004079,0.015006,0.0033467,0.030966,0.0071102,0.0064657,0.0031813,0.0045367,1,ge,part1,2,793
0.027386,0.010548,0.023629,0.030473,0.0022156,0.032863,0.032345,0.029395,0.023835,0.047753,0.018626,0.043573,0.0064827,0.025152,0.018771,0.022941,0.013834,0.01823,0.01285,0.029523,0.021913,0.017496,0.016576,0.015299,1,ge,part1,2,794
0.011949,0.010036,0.0094039,0.023345,0.00036145,0.0094767,0.0032355,0.010739,0.0062891,0.02087,0.018362,0.052831,0,0.0049698,0.0025015,0.0053123,0.0055622,0.022794,0.013661,0.047195,0.001928,0.010108,0.0024375,0.0077567,1,ge,part1,2,795
0.032295,0.01557,0.022992,0.035063,0.0013052,0.04585,0.021009,0.03868,0.039625,0.071097,0.043064,0.068232,0.0080811,0.050028,0.020935,0.044703,0.016561,0.028852,0.023584,0.043329,0.013992,0.027278,0.012416,0.021222,1,ge,part1,2,796
0.025203,0.016608,0.023241,0.045688,0.00093953,0.025611,0.012502,0.022061,0.010055,0.025246,0.015157,0.02327,0.0060951,0.017995,0.0091042,0.013019,0.0046832,0.025274,0.0064652,0.040011,0.0046175,0.006867,0.0046315,0.0043232,1,ge,part1,2,797
0.016028,0.0081978,0.013256,0.038848,0.00049993,0.017715,0.010868,0.015564,0.0090662,0.02765,0.020267,0.055552,0.002289,0.020788,0.0042026,0.013588,0.0043216,0.018396,0.01427,0.020376,0.0038503,0.015328,0.0040893,0.0082157,1,ge,part1,2,798
0.03664,0.017665,0.046542,0.034438,0.0014218,0.026528,0.021169,0.033745,0.025199,0.039648,0.0265,0.059199,0.012984,0.025208,0.023959,0.022751,0.011064,0.021804,0.0075986,0.044676,0.0095798,0.017367,0.0107,0.01233,1,ge,part1,2,799
